station_id,obsTime,ELEV,WDIR,WDSD,TEMP,HUMD,PRES,SUN,H_24R,H_FX,H_XD,H_FXT,D_TX,D_TXT,D_TN,D_TNT
C0F9V0,2020/4/14 13:00,525,267,5.1,19.9,0.57,958.4,,0,-99,-99,-99,21,,13.4,
C0UA20,2020/4/14 13:00,2619,213,2,10.1,0.3,-99,,0,-99,-99,-99,12.2,,1.8,
C0M850,2020/4/14 13:00,695,0,0,19.2,0.53,937.6,,0,-99,-99,-99,20.4,,11.7,
C0C620,2020/4/14 13:00,19,10,3.4,25.4,0.45,1013.3,,0,-99,-99,-99,29.4,,16,
C0I360,2020/4/14 13:00,300,271,1.6,21.9,0.41,981.5,,0,-99,-99,-99,22.4,,12.8,
C0M810,2020/4/14 13:00,1354,330,1.8,13.1,0.71,867.7,,0,-99,-99,-99,13.8,,7,
C0AC80,2020/4/14 13:00,40,111,2.3,23.1,0.42,1012,,0,-99,-99,-99,23.4,,11,
CM0140,2020/4/14 13:00,26,107,1,22.2,0.48,1016.1,,0,-99,-99,-99,23.4,,19.2,
C0SA20,2020/4/14 13:00,857,352,0.9,13.8,0.86,921.7,,0,-99,-99,-99,16.4,,10.9,
C0K490,2020/4/14 13:00,91,244,1.7,23.2,0.47,1006,,0,-99,-99,-99,23.7,,13.8,
C0V820,2020/4/14 13:00,441,197,1.1,22.2,0.41,968.5,,0,-99,-99,-99,22.7,,13.7,
C0S810,2020/4/14 13:00,65,78,0.6,22.5,0.56,1013.5,,0,-99,-99,-99,24.8,,16.5,
C0R580,2020/4/14 13:00,10,276,3,24.5,0.56,1014.9,,0,-99,-99,-99,24.8,,16.3,
C0Z330,2020/4/14 13:00,488,138,0.8,18.9,0.57,964.3,,0,-99,-99,-99,22.2,,12.7,
C0E590,2020/4/14 13:00,40,300,1.5,22,0.48,1011.8,,0,-99,-99,-99,22.4,,11.5,
C0D540,2020/4/14 13:00,227,293,0.9,22.8,0.43,991.8,,0,-99,-99,-99,24,,10.7,
C0K420,2020/4/14 13:00,42,230,1.9,23.3,0.49,1011.8,,0,-99,-99,-99,23.9,,14,
C0Z180,2020/4/14 13:00,34,57,1.7,21,0.5,1014.6,,0,-99,-99,-99,22.6,,15.2,
C0AD10,2020/4/14 13:00,27,348,2.1,23.9,0.34,1013.6,,0,-99,-99,-99,24.6,,16.6,
C0M720,2020/4/14 13:00,225,0,0,23.3,0.45,990.9,,0,-99,-99,-99,23.3,,15.6,
C0V450,2020/4/14 13:00,51,318,1.9,25.6,0.39,1010.2,,0,-99,-99,-99,25.6,,15.6,
C0R280,2020/4/14 13:00,242,55,1.9,21.9,0.57,990,,0,-99,-99,-99,21.9,,17.3,
C0E610,2020/4/14 13:00,850,291,0.3,18.1,0.54,922.1,,0,-99,-99,-99,19.6,,12.7,
C0V610,2020/4/14 13:00,22,-99,-99,-99,-99,-99,,-99,-99,-99,-99,-999,,-999,
C0Z310,2020/4/14 13:00,59,175,1,20.7,0.55,1012.4,,0,-99,-99,-99,22,,15.2,
C0S700,2020/4/14 13:00,507,0,0.1,16.8,0.72,961.8,,0,-99,-99,-99,19,,11.7,
C0T9G0,2020/4/14 13:00,605,0,0.1,17.5,1,951.7,,0,-99,-99,-99,18.8,,11.5,
C0U520,2020/4/14 13:00,517,69,0.5,20.3,0.62,961.4,,0,-99,-99,-99,20.6,,8.4,
C0E750,2020/4/14 13:00,62,289,2.7,22.8,0.44,1009.5,,0,-99,-99,-99,23.8,,12.6,
C0R810,2020/4/14 13:00,25,163,2.5,25.8,0.42,1013.9,,0,-99,-99,-99,25.8,,19.3,
C0G660,2020/4/14 13:00,27,245,2.6,23.9,0.51,1015.3,,0,-99,-99,-99,25.1,,14.1,
C0W140,2020/4/14 13:00,21,83,2.5,19.9,0.48,1016.7,,0,-99,-99,-99,19.9,,15.2,
C0U720,2020/4/14 13:00,1260,15,4,14.9,0.99,888.9,,0,-99,-99,-99,16.1,,6.1,
C0R690,2020/4/14 13:00,248,62,2.5,22.8,0.48,988.3,,0,7.6,24,,23,,17.9,
C0X150,2020/4/14 13:00,18,294,1.9,24.7,0.55,1016.1,,0,-99,-99,-99,24.7,,16.1,
C0Z050,2020/4/14 13:00,830,146,0.6,15.4,0.61,926.3,,0,-99,-99,-99,17.1,,10.5,
C0I090,2020/4/14 13:00,910,298,1.4,17.3,0.66,915.5,,0,-99,-99,-99,18,,11.5,
C0X240,2020/4/14 13:00,394,197,0.3,22.1,0.47,972.5,,0,-99,-99,-99,22.1,,12.5,
C0S990,2020/4/14 13:00,409,26,3.4,18.5,0.63,971.8,,0,-99,-99,-99,19.9,,15.6,
C0E850,2020/4/14 13:00,104,320,1.7,22,0.51,1004.3,,0,-99,-99,-99,23.1,,10.3,
C0T9B0,2020/4/14 13:00,558,155,0.7,16.5,0.62,955.8,,0,-99,-99,-99,17.8,,11.4,
C0K580,2020/4/14 13:00,26,217,2.4,23.7,0.53,1015.1,,0,-99,-99,-99,24.2,,13.5,
C0X050,2020/4/14 13:00,25,277,1.5,25.3,0.48,1012.8,,0,-99,-99,-99,25.3,,13.5,
CM0100,2020/4/14 13:00,25,299,1.5,23.2,0.33,1013.9,,0,-99,-99,-99,23.5,,12.9,
CM0130,2020/4/14 13:00,11,299,1.2,23.8,0.48,1016.5,,0,-99,-99,-99,23.8,,17,
C0W110,2020/4/14 13:00,16,13,4,17.4,0.67,1017.5,,0,-99,-99,-99,17.7,,14.6,
C0R670,2020/4/14 13:00,26,80,4.2,23.6,0.44,1015,,0,10.8,60,,24,,19.7,
C0X120,2020/4/14 13:00,28,268,1.9,24.1,0.54,1014.7,,0,-99,-99,-99,24.2,,16.1,
C0R100,2020/4/14 13:00,1006,312,0.9,18.5,0.48,905.1,,0,-99,-99,-99,18.9,,9.4,
C0R740,2020/4/14 13:00,58,114,5.2,23.1,0.45,1010.4,,0,12.2,140,,23.8,,19.2,
C0C700,2020/4/14 13:00,151,286,1.2,23.9,0.32,999.6,,0,-99,-99,-99,23.9,,14.7,
C0W130,2020/4/14 13:00,18,2,4.3,21.5,0.57,1013.9,,0,9.7,5,,21.8,,20,
C0F9R0,2020/4/14 13:00,20,302,2.5,21.4,0.58,1015.6,,0,-99,-99,-99,23.3,,15.3,
C0V660,2020/4/14 13:00,25,243,3.1,24.5,0.48,1014,,0,-99,-99,-99,25,,17.1,
C0G780,2020/4/14 13:00,27,209,2.4,23.7,0.49,1013.7,,0,-99,-99,-99,24.1,,16,
C0C590,2020/4/14 13:00,72,233,2.1,23.5,0.41,1007.8,,0,-99,-99,-99,24.8,,14.3,
C0M790,2020/4/14 13:00,15,243,1.4,23.5,0.5,1013.9,,0,-99,-99,-99,23.8,,14.5,
C0R130,2020/4/14 13:00,1040,258,1.8,21,0.43,898.8,,0,-99,-99,-99,21,,10.8,
C0AH30,2020/4/14 13:00,755,360,6.1,17.3,0.72,931.8,,0,-99,-99,-99,19.5,,10.9,
C0X170,2020/4/14 13:00,50,311,1.6,25.1,0.47,1010.4,,0,-99,-99,-99,25.1,,14.4,
C0K291,2020/4/14 13:00,8,283,2.6,21.7,0.63,1016.3,,0,-99,-99,-99,23.7,,14.3,
C0D480,2020/4/14 13:00,223,257,1.2,22.1,0.45,990.3,,0,-99,-99,-99,22.9,,10,
C0F0C0,2020/4/14 13:00,983,199,1.7,16.7,0.63,906.7,,0,-99,-99,-99,18.4,,13.3,
C0U860,2020/4/14 13:00,5,134,2.6,23.5,0.48,1018,,0,-99,-99,-99,23.5,,13,
C0UA50,2020/4/14 13:00,808,142,2.4,13.3,0.77,926.5,,0,-99,-99,-99,18.6,,7.7,
C0T960,2020/4/14 13:00,120,133,1.4,21.6,0.51,1004.6,,0,-99,-99,-99,22.5,,13.1,
C0SA80,2020/4/14 13:00,136,69,1.1,20.8,0.56,1002.6,,0,-99,-99,-99,21.5,,14.7,
C0E780,2020/4/14 13:00,160,301,1.3,23,0.51,998.3,,0,-99,-99,-99,24.6,,12.6,
C0F9Q0,2020/4/14 13:00,149,316,1.7,21.2,0.57,998.8,,0,-99,-99,-99,23.4,,14.1,
C0F9X0,2020/4/14 13:00,166,302,2.7,20.9,0.57,-99,,0,-99,-99,-99,22.6,,15.2,
C0F0D0,2020/4/14 13:00,3171,157,3.5,6.7,0.18,695.8,,0,-99,-99,-99,10.3,,1.6,
C0S730,2020/4/14 13:00,110,51,3.9,21.9,0.53,1005.4,,0,-99,-99,-99,22.9,,18.7,
C0T790,2020/4/14 13:00,2830,282,0.7,13.5,0.14,725.6,,0,-99,-99,-99,16.9,,2.8,
C0V750,2020/4/14 13:00,50,262,2.6,25.3,0.5,1012,,0,-99,-99,-99,25.5,,16.8,
C0K530,2020/4/14 13:00,12,272,2.2,22.3,0.57,1015.5,,0,-99,-99,-99,23.4,,14.8,
C0M780,2020/4/14 13:00,30,306,1.3,23.6,0.54,1013.7,,0,-99,-99,-99,23.6,,14.2,
C0V360,2020/4/14 13:00,94,281,1.8,25.5,0.41,1005.4,,0,-99,-99,-99,27.6,,10.8,
C0K510,2020/4/14 13:00,10,254,2.1,23.3,0.51,1014.8,,0,-99,-99,-99,23.6,,13.5,
C0D650,2020/4/14 13:00,97,241,2.3,22.5,0.33,1005.8,,0,-99,-99,-99,23.1,,14.9,
C0V630,2020/4/14 13:00,19,276,0.9,24.5,0.53,1014.4,,0,-99,-99,-99,24.5,,16.3,
C0U910,2020/4/14 13:00,17,132,4.1,21.2,0.49,1016.1,,0,-99,-99,-99,21.2,,13.8,
C0U600,2020/4/14 13:00,10,141,1.1,22.1,0.49,1016.9,,0,-99,-99,-99,22.7,,13.3,
C0G820,2020/4/14 13:00,29,258,3,24.2,0.53,1012.8,,0,-99,-99,-99,25.1,,13.4,
C0R590,2020/4/14 13:00,72,290,3.3,25.3,0.38,1007.6,,0,-99,-99,-99,25.7,,15.7,
C0A9E0,2020/4/14 13:00,26,59,2.5,24.3,0.37,1014.6,,0,-99,-99,-99,24.4,,14.8,
C0R480,2020/4/14 13:00,57,328,2.7,25.9,0.35,1008.7,,0,-99,-99,-99,26.5,,16.1,
C0X300,2020/4/14 13:00,70,213,1,23.8,0.48,1008.5,,0,-99,-99,-99,23.9,,12.6,
C0U970,2020/4/14 13:00,7,119,2.8,22.6,0.43,1018.8,,0,-99,-99,-99,22.9,,13.1,
C0SA90,2020/4/14 13:00,497,86,1.6,18,0.66,960.4,,0,-99,-99,-99,20.1,,14.4,
C0R750,2020/4/14 13:00,551,73,7.6,20,0.59,954.2,,0,14,77,,20.1,,14.2,
C0R340,2020/4/14 13:00,230,31,3.2,24.6,0.44,990.3,,0,10.1,9,,24.7,,15.9,
C0M750,2020/4/14 13:00,10,317,0.5,23.3,0.6,1015.6,,0,-99,-99,-99,23.3,,15,
C0I110,2020/4/14 13:00,161,243,1.1,24.2,0.47,999.2,,0,-99,-99,-99,24.5,,14.1,
C0V370,2020/4/14 13:00,74,271,1.3,25.2,0.47,1008.6,,0,-99,-99,-99,25.9,,12.3,
C0C690,2020/4/14 13:00,242,112,0.9,23.2,0.36,989,,0,-99,-99,-99,23.5,,13.5,
C0A540,2020/4/14 13:00,401,164,0.7,19.1,0.56,971.3,,0,-99,-99,-99,19.9,,7.7,
C0SA60,2020/4/14 13:00,6,31,0.5,21.8,0.57,1017.3,,0,-99,-99,-99,23.5,,16.8,
C0H950,2020/4/14 13:00,192,266,1,23.2,0.44,995.1,,0,-99,-99,-99,23.5,,11.1,
C0O960,2020/4/14 13:00,112,261,1.2,25.3,0.52,1002.6,,0,-99,-99,-99,25.3,,14.4,
C0E880,2020/4/14 13:00,507,238,2.1,18.7,0.68,959.2,,0,-99,-99,-99,20.5,,14.5,
C0AH10,2020/4/14 13:00,30,47,1.9,24.2,0.37,1012.8,,0,-99,-99,-99,24.2,,14.6,
C0R820,2020/4/14 13:00,588,203,0.8,22.2,0.52,950.9,,0,-99,-99,-99,23.6,,12.8,
C0R680,2020/4/14 13:00,13,70,6.8,23.5,0.48,1016.4,,0,-99,-99,-99,23.5,,20.6,
C0X210,2020/4/14 13:00,38,262,1,24.2,0.48,1010.7,,0,-99,-99,-99,24.2,,13.9,
C0D430,2020/4/14 13:00,87,191,0.5,23,0.54,1005.6,,0,-99,-99,-99,24.2,,10.3,
C0R240,2020/4/14 13:00,87,209,2.3,25.6,0.45,1005.7,,0,-99,-99,-99,27,,13.9,
C0AI30,2020/4/14 13:00,26,54,3.1,23.9,0.4,1014.4,,0,-99,-99,-99,23.9,,15.3,
C0U960,2020/4/14 13:00,1885,204,1.9,9.3,0.78,814.3,,0,-99,-99,-99,11.7,,0.6,
C0T9E0,2020/4/14 13:00,415,121,0.7,20.1,0.56,972.1,,0,-99,-99,-99,21.3,,11.7,
C0D550,2020/4/14 13:00,1956,0,0,9.9,0.79,811.5,,0,-99,-99,-99,12.8,,4.3,
C0C630,2020/4/14 13:00,209,288,1.8,23,0.35,992.7,,0,-99,-99,-99,23.5,,11.8,
C0UA50,2020/4/14 14:00,808,142,2.5,13.2,0.79,926.1,,0,-99,-99,-99,18.6,,7.7,
C0U940,2020/4/14 14:00,25,106,1.7,21.9,0.46,1015.8,,0,-99,-99,-99,23,,12.7,
C0S970,2020/4/14 14:00,19,81,3.1,22.4,0.53,1014.8,,0,-99,-99,-99,22.4,,18.6,
C0V260,2020/4/14 14:00,126,277,1.5,26.1,0.42,1001,,0,-99,-99,-99,27,,13.6,
C0H990,2020/4/14 14:00,3076,202,3.3,5.8,0.4,704,,0,-99,-99,-99,8.8,,0.3,
C0F9K0,2020/4/14 14:00,30,340,1.1,21.6,0.51,1011.6,,0,-99,-99,-99,21.6,,14.3,
C0AH90,2020/4/14 14:00,660,82,1.2,16.4,0.62,944.9,,0,-99,-99,-99,17.8,,4.4,
C0W150,2020/4/14 14:00,42,77,1.8,22.3,0.4,1012.9,,0,-99,-99,-99,22.3,,16.3,
C0F000,2020/4/14 14:00,273,323,0.9,20.5,0.6,982.3,,0,-99,-99,-99,23.3,,14,
C0M860,2020/4/14 14:00,578,246,0.3,20.9,0.52,950.4,,-99,-99,-99,-99,21.1,,12,
C0K410,2020/4/14 14:00,20,242,2.6,23.9,0.5,1012.8,,0,-99,-99,-99,23.9,,14.2,
C0R140,2020/4/14 14:00,740,338,3,22.6,0.41,934.4,,0,9.4,354,,22.6,,12.5,
C0V800,2020/4/14 14:00,256,271,1.2,24.7,0.42,984.5,,0,-99,-99,-99,25.2,,15.1,
C0S830,2020/4/14 14:00,288,91,0.6,19.4,0.64,986.2,,0,-99,-99,-99,23.2,,15.7,
C0S920,2020/4/14 14:00,98,131,1.2,21.8,0.54,1001.4,,0,-99,-99,-99,22.5,,14.6,
C0V640,2020/4/14 14:00,35,261,3.3,24,0.6,1011.7,,0,-99,-99,-99,24.2,,14.9,
C0AH80,2020/4/14 14:00,68,103,3.2,21.9,0.5,1007.5,,0,-99,-99,-99,23.1,,10,
C0K250,2020/4/14 14:00,12,283,1.6,23.7,0.55,1014.9,,0,-99,-99,-99,25.9,,11.8,
C0R840,2020/4/14 14:00,536,62,2.8,19.3,0.7,955.8,,0,9.2,54,,19.3,,14.1,
C0I410,2020/4/14 14:00,180,294,1.5,23.2,0.45,995,,0,-99,-99,-99,23.5,,13.8,
C0M410,2020/4/14 14:00,245,174,0.9,24.9,0.39,983.9,,0,-99,-99,-99,25.9,,12.4,
C0F9Z0,2020/4/14 14:00,3193,-99,-99,-99,-99,-99,,-99,-99,-99,-99,-999,,-999,
C0G810,2020/4/14 14:00,26,231,1.9,24.8,0.48,1012.9,,0,-99,-99,-99,25.1,,15.6,
C0U650,2020/4/14 14:00,442,79,1.9,18.5,0.6,967.5,,0,-99,-99,-99,20.5,,11.4,
C0D660,2020/4/14 14:00,65,271,1.6,23.4,0.42,1008.5,,0,-99,-99,-99,23.5,,14.7,
C0E540,2020/4/14 14:00,32,282,1,22.3,0.49,1012.9,,0,-99,-99,-99,23.8,,11.4,
C0W170,2020/4/14 14:00,42,359,3.7,17.1,0.61,1012.2,,0,-99,-99,-99,17.7,,14,
C0Z150,2020/4/14 14:00,27,135,2.1,20.7,0.56,1015.4,,0,-99,-99,-99,21.6,,13.7,
C0S840,2020/4/14 14:00,22,56,3.1,22.5,0.55,1016.3,,0,-99,-99,-99,23.5,,19.1,
C0H9A0,2020/4/14 14:00,1595,102,0.7,12.5,0.62,846.7,,0,-99,-99,-99,13.3,,6,
C0Z300,2020/4/14 14:00,182,115,1.7,20.1,0.6,997.7,,0,-99,-99,-99,21.9,,14.8,
C0G730,2020/4/14 14:00,27,274,1.6,22.3,0.51,1013.8,,0,-99,-99,-99,23.5,,13.5,
C0V730,2020/4/14 14:00,33,292,2.3,26,0.39,1012.3,,0.5,-99,-99,-99,26.3,,17.4,
C0SA00,2020/4/14 14:00,466,112,2.5,18.3,0.7,964,,0,-99,-99,-99,19.1,,12.8,
C0S900,2020/4/14 14:00,27,111,4.8,22.4,0.49,1015,,0,-99,-99,-99,22.8,,20,
C0C480,2020/4/14 14:00,105,257,0.7,24.6,0.33,1003.8,,0,-99,-99,-99,25.3,,14.1,
C0V720,2020/4/14 14:00,15,240,3.2,25,0.46,1014.1,,0,-99,-99,-99,25.4,,17.3,
C0UA60,2020/4/14 14:00,566,260,0.6,15.5,0.72,952.9,,0,-99,-99,-99,19.6,,10.4,
C0A980,2020/4/14 14:00,11,154,2.7,25.2,0.32,1015.2,,0,-99,-99,-99,25.6,,15.3,
C0C670,2020/4/14 14:00,250,234,2,21.9,0.39,987.7,,0,-99,-99,-99,23,,11.6,
C0K550,2020/4/14 14:00,15,257,1.2,24.6,0.47,1014.6,,0,-99,-99,-99,24.6,,13.7,
C0R350,2020/4/14 14:00,35,86,5.3,24.5,0.5,1012.6,,0,11.4,87,,24.8,,20.5,
C0T9F0,2020/4/14 14:00,251,0,0.2,20.3,0.63,989.1,,0,-99,-99,-99,22.6,,13.4,
C0D390,2020/4/14 14:00,146,297,0.6,23.2,0.44,997.7,,0,-99,-99,-99,24.7,,11.2,
C0E430,2020/4/14 14:00,258,321,0.7,20.9,0.53,989.8,,0,-99,-99,-99,23.4,,11.7,
C0O990,2020/4/14 14:00,18,227,1,25.5,0.5,1013.4,,0,-99,-99,-99,25.6,,13.1,
CM0010,2020/4/14 14:00,68,241,1.2,23.5,0.42,1008.9,,0,-99,-99,-99,24.4,,11.8,
C0K500,2020/4/14 14:00,12,256,2,24,0.48,1013.6,,0,-99,-99,-99,24,,13.7,
C0X260,2020/4/14 14:00,39,298,1.3,24.3,0.48,1011.9,,0,-99,-99,-99,24.7,,14.2,
C0ACA0,2020/4/14 14:00,25,76,2,24.2,0.36,1011.7,,0,-99,-99,-99,24.5,,14.8,
C0X180,2020/4/14 14:00,62,303,1.3,24.6,0.47,1007.4,,0,-99,-99,-99,25.5,,14.9,
C0F930,2020/4/14 14:00,100,294,0.6,21,0.57,1004.4,,0,-99,-99,-99,23.7,,13.8,
C0I010,2020/4/14 14:00,1562,284,1.3,13.6,0.65,848.9,,0,-99,-99,-99,14.7,,6.8,
C0R190,2020/4/14 14:00,32,201,1.5,26.4,0.44,1011,,0,-99,-99,-99,26.9,,14.1,
C0E420,2020/4/14 14:00,19,294,0.5,22.7,0.43,1012,,0,-99,-99,-99,23.2,,13.1,
C0I460,2020/4/14 14:00,110,257,2.7,23.8,0.42,1003.7,,0,-99,-99,-99,24.1,,13.8,
C0A9F0,2020/4/14 14:00,35,71,2.6,23.9,0.4,1012.6,,0,-99,-99,-99,24.4,,13.7,
C0F9A0,2020/4/14 14:00,425,154,0.9,21.5,0.52,968,,0,-99,-99,-99,23.1,,15,
C0O950,2020/4/14 14:00,4,307,0.6,24.6,0.53,1014.6,,0,-99,-99,-99,25.2,,15.8,
C0M760,2020/4/14 14:00,40,247,1.5,25.5,0.43,1011.6,,0,-99,-99,-99,25.5,,14.3,
C0AH70,2020/4/14 14:00,34,71,2,23.7,0.37,1012.7,,0,-99,-99,-99,24.4,,15.1,
C0V250,2020/4/14 14:00,298,293,0.7,27.3,0.28,980.9,,0,-99,-99,-99,27.3,,12.6,
C0U980,2020/4/14 14:00,573,149,3.6,17.4,0.63,953.1,,0,-99,-99,-99,19.9,,8.3,
C0S740,2020/4/14 14:00,289,183,1.6,20.1,0.57,985,,0,-99,-99,-99,21.7,,14.4,
C0A940,2020/4/14 14:00,49,331,0.4,22.3,0.48,1011.7,,0,5.5,86,,23.1,,11.9,
C0A920,2020/4/14 14:00,196,109,5.1,20.5,0.53,993.7,,0,-99,-99,-99,21.3,,14.4,
C0T870,2020/4/14 14:00,135,219,0.3,20,0.52,1002.1,,0,-99,-99,-99,21.1,,11,
C0O930,2020/4/14 14:00,69,216,1.1,25.7,0.38,1007.4,,0,-99,-99,-99,26.9,,12.7,
C0AI40,2020/4/14 14:00,37,81,2.7,24.1,0.38,1011.9,,0,-99,-99,-99,24.2,,15.3,
C0C460,2020/4/14 14:00,482,264,0.7,21.9,0.45,962,,0,-99,-99,-99,22.5,,12.5,
C0T9D0,2020/4/14 14:00,7,0,0.1,20.6,0.68,1018.2,,0,-99,-99,-99,24.7,,13.6,
C0I390,2020/4/14 14:00,1184,252,2.2,15.2,0.56,887.3,,0,-99,-99,-99,16.8,,6.2,
C0B020,2020/4/14 14:00,86,92,5.6,20,0.56,1005.4,,0,-99,-99,-99,20.4,,14.9,
CM0170,2020/4/14 14:00,106,261,2.8,22.6,0.5,1004.9,,0,-99,-99,-99,22.8,,12.9,
C0F860,2020/4/14 14:00,2215,214,1.2,11.3,0.44,780.4,,0,-99,-99,-99,14.2,,2.6,
C0U890,2020/4/14 14:00,116,80,2.4,20.7,0.59,1005.5,,0,-99,-99,-99,20.8,,12.9,
C0G800,2020/4/14 14:00,15,336,1.1,22.9,0.57,1014.4,,0,-99,-99,-99,23.4,,14.4,
C0F850,2020/4/14 14:00,379,230,1.5,21,0.47,972.3,,0,-99,-99,-99,22.2,,12.5,
C0AH50,2020/4/14 14:00,275,68,1.9,22.3,0.38,984.1,,0,7.7,87,,22.4,,13,
C0Z160,2020/4/14 14:00,124,230,1.3,21.1,0.44,1006.5,,0,-99,-99,-99,22.2,,13.2,
C0R540,2020/4/14 14:00,17,236,3.8,24.6,0.46,1013.4,,0,-99,-99,-99,25.3,,16.6,
C0K480,2020/4/14 14:00,56,237,1.9,23.8,0.5,1009.4,,0,-99,-99,-99,23.8,,14.5,
C0S770,2020/4/14 14:00,375,131,1.2,18.6,0.67,974.1,,0,-99,-99,-99,20,,15.5,
C0X230,2020/4/14 14:00,29,298,2.6,23.7,0.51,1013.9,,0,-99,-99,-99,25.2,,13.6,
C0B010,2020/4/14 14:00,38,100,2.6,22.2,0.45,1009.9,,0,-99,-99,-99,22.4,,11.2,
C0R490,2020/4/14 14:00,49,302,4.2,25.3,0.37,1009.2,,0,-99,-99,-99,25.8,,16.2,
C0V440,2020/4/14 14:00,27,274,1.9,27,0.47,1012,,0,-99,-99,-99,27.3,,17.2,
C0SA40,2020/4/14 14:00,200,87,1.6,20,0.61,994.7,,0,-99,-99,-99,22.5,,15.4,
C0Z280,2020/4/14 14:00,224,100,2.2,20.5,0.56,993,,0,-99,-99,-99,22.8,,13.8,
C0Z070,2020/4/14 14:00,247,21,0.3,20.3,0.62,988.4,,0,-99,-99,-99,22.3,,13.5,
CM0180,2020/4/14 14:00,313,127,0.5,24.3,0.4,980.3,,0,-99,-99,-99,26.1,,12.9,
C0T9N0,2020/4/14 14:00,261,163,0.7,20.2,0.56,987.5,,0,-99,-99,-99,21.7,,14.7,
C0R800,2020/4/14 14:00,131,111,2.8,22.5,0.5,1001,,0,8.2,100,,22.6,,18.4,
C0K470,2020/4/14 14:00,97,221,2.2,23.8,0.44,1004.6,,0,-99,-99,-99,24.4,,13.3,
C0R720,2020/4/14 14:00,214,54,3.7,20.1,0.63,992.7,,0,-99,-99,-99,21.1,,18,
C0V650,2020/4/14 14:00,28,285,2.4,24.2,0.51,1014.6,,0,-99,-99,-99,24.2,,16.4,
C0R830,2020/4/14 14:00,383,61,4.4,19.1,0.6,972.7,,0,9.6,51,,20,,15.9,
C0H9C0,2020/4/14 14:00,3402,317,0.9,2.8,0.21,675,,0,-99,-99,-99,5.4,,-1.5,
C0U780,2020/4/14 14:00,15,114,1.8,20.9,0.49,1016.4,,0,-99,-99,-99,21.7,,13.7,
C0U760,2020/4/14 14:00,22,0,0,20.7,0.53,1017,,0,-99,-99,-99,22.8,,12.1,
C0X290,2020/4/14 14:00,10,279,2.9,22.5,0.59,1014.9,,0,-99,-99,-99,23.9,,15.9,
C0E830,2020/4/14 14:00,37,298,1.4,20.9,0.45,1011.8,,0,-99,-99,-99,21.2,,13.8,
C0M660,2020/4/14 14:00,40,222,2.6,24.1,0.49,1011.9,,0,-99,-99,-99,24.1,,14,
C0D580,2020/4/14 14:00,120,306,0.3,21.5,0.49,1002.3,,0,-99,-99,-99,22.5,,10.3,
C0R640,2020/4/14 14:00,21,247,3.3,24.7,0.49,1013.4,,0,-99,-99,-99,24.8,,17.6,
C0E810,2020/4/14 14:00,53,267,0.9,21.5,0.5,1010.8,,0,-99,-99,-99,23.3,,10.9,
C0G830,2020/4/14 14:00,27,285,2.4,22.9,0.63,-99,,0,-99,-99,-99,23.4,,13.5,
C0A550,2020/4/14 14:00,422,0,0.2,17.4,0.67,969.5,,0,-99,-99,-99,19.5,,6.1,
C0G750,2020/4/14 14:00,31,272,1.8,22.5,0.57,1013.5,,-99,-99,-99,-99,24.1,,14.1,
C0Z270,2020/4/14 14:00,343,89,2.1,18.6,0.63,978.9,,0,-99,-99,-99,20.2,,12.6,
C0UA30,2020/4/14 14:00,1397,7,0.3,12.9,0.88,862.2,,0,-99,-99,-99,14.8,,5.1,
C0I080,2020/4/14 14:00,536,0,0,21,0.52,958,,0,-99,-99,-99,21.6,,11,
C0UA00,2020/4/14 14:00,392,354,1.2,22.3,0.48,973.5,,0,-99,-99,-99,23.4,,9.6,
C0AD40,2020/4/14 14:00,32,97,2,23.6,0.4,1011.7,,0,-99,-99,-99,24.2,,14.4,
C0G900,2020/4/14 14:00,20,337,1.7,21.9,0.61,1013.3,,0,-99,-99,-99,23.4,,15.9,
C0S660,2020/4/14 14:00,794,26,1.4,18.2,0.58,928.9,,0,-99,-99,-99,19.4,,11.1,
C0M640,2020/4/14 14:00,155,226,1.7,23.8,0.38,997.9,,0,-99,-99,-99,23.9,,16.7,
C0R660,2020/4/14 14:00,20,310,2.2,24.3,0.48,1013.9,,0,-99,-99,-99,24.7,,17.9,
C0UA10,2020/4/14 14:00,1711,0,0.1,10.4,0.88,832.6,,0,-99,-99,-99,14.5,,2.5,
C0V770,2020/4/14 14:00,26,291,2.3,25.2,0.41,1012.7,,0,-99,-99,-99,25.7,,16.4,
C0E730,2020/4/14 14:00,26,306,1.1,22.9,0.41,1011.7,,0,-99,-99,-99,23.2,,13.5,
C0V810,2020/4/14 14:00,32,283,3.5,23.5,0.49,1011.2,,0,-99,-99,-99,23.7,,18.4,
C0A9C0,2020/4/14 14:00,35,106,2.9,23.2,0.46,1012.8,,0,-99,-99,-99,23.6,,14.1,
C0X310,2020/4/14 14:00,9,319,3.1,22.6,0.59,1015.7,,0,-99,-99,-99,24.9,,15.7,
C0K280,2020/4/14 14:00,23,208,2.6,23.7,0.51,1015.7,,0,-99,-99,-99,24.8,,12.8,
C0M650,2020/4/14 14:00,20,283,2.3,23.1,0.54,1014.2,,0,-99,-99,-99,23.9,,14.2,
C0S910,2020/4/14 14:00,212,71,1.9,20.5,0.58,994.5,,0,-99,-99,-99,21.5,,18.9,
C0D570,2020/4/14 14:00,15,0,0,23.8,0.51,1014.6,,0,-99,-99,-99,24.6,,10.7,
C0M710,2020/4/14 14:00,15,284,2.1,22.6,0.53,1014.7,,0,-99,-99,-99,22.9,,14.6,
